Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
12/26/2018,215.4305152,224.7518005,213.4128736,224.7518005,218485400,26,2,52,12,2018
12/27/2018,221.4560155,226.6781174,218.1602397,226.4772797,186267300,27,3,52,12,2018
12/28/2018,227.8558789,229.5174539,224.9983182,226.1851654,153100200,28,4,52,12,2018
12/31/2018,227.8375946,228.4127621,225.9295174,228.1662598,144299400,31,0,1,12,2018
1/2/2019,224.569223,229.3439995,224.5418354,228.4036407,126925200,2,2,1,1,2019
1/3/2019,226.6233554,226.9337714,222.4602729,222.9532776,144140700,3,3,1,1,2019
1/4/2019,226.0390673,231.0785949,225.655627,230.4212646,142628800,4,4,1,1,2019
1/7/2019,230.6951677,233.6714033,229.7822104,232.2380676,103139100,7,0,2,1,2019
1/8/2019,234.4656627,234.9130028,231.8911169,234.4199982,102512600,8,1,2,1,2019
1/9/2019,235.1412939,236.3737919,233.8905468,235.5156097,95006600,9,2,2,1,2019
1/10/2019,233.9544008,236.6019709,233.2605445,236.346344,96823900,10,3,2,1,2019
1/11/2019,235.2508068,236.4650554,234.6573901,236.4376678,73858100,11,4,2,1,2019
1/14/2019,234.5021583,235.8168188,234.0913443,234.995163,70908200,14,0,3,1,2019
1/15/2019,235.37865,238.0079714,235.3695115,237.6884308,85208300,15,1,3,1,2019
1/16/2019,238.126645,239.1674297,237.9166826,238.2636108,77636700,16,2,3,1,2019
1/17/2019,237.3780058,240.9476717,237.3323412,240.0712128,96118400,17,3,3,1,2019
1/18/2019,241.9153667,243.7412808,240.1077017,243.2665253,127900300,18,4,3,1,2019
1/22/2019,241.7693817,241.9884826,238.3366531,239.9799652,115531200,22,1,4,1,2019
1/23/2019,241.029805,241.7419104,237.9713932,240.4820251,86030300,23,2,4,1,2019
1/24/2019,240.2994612,241.2033078,239.2678151,240.6098633,59204100,24,3,4,1,2019
1/25/2019,242.4905217,243.4856695,240.7102721,242.6457367,96883400,25,4,4,1,2019
1/28/2019,240.4638307,240.8655063,239.0030935,240.8016205,85613700,28,0,5,1,2019
1/29/2019,240.9476422,241.5227817,239.6329818,240.4820251,66136300,29,1,5,1,2019
1/30/2019,242.0249617,245.1472598,241.2489425,244.2890778,92473700,30,2,5,1,2019
1/31/2019,244.2251838,246.9275292,244.0060551,246.4345245,104012100,31,3,5,1,2019
2/1/2019,246.6353855,247.5940073,245.7498159,246.5532227,85782500,1,4,5,2,2019
2/4/2019,246.5988653,248.3517555,245.9141474,248.2878418,60744800,4,0,6,2,2019
2/5/2019,248.7260886,249.6390459,248.2148348,249.3286438,79552800,5,1,6,2,2019
2/6/2019,249.0455883,249.5477036,248.25132,248.9999237,58347800,6,2,6,2,2019
2/7/2019,247.3566364,247.9135269,244.9373053,246.6262817,95482000,7,3,6,2,2019
2/8/2019,245.3572637,247.0279632,244.5173307,246.9275513,75788900,8,4,6,2,2019
2/11/2019,247.5939686,247.8587061,246.5257965,247.0644379,68021400,11,0,7,2,2019
2/12/2019,248.7077551,250.6249424,248.6347029,250.2415161,72270200,12,1,7,2,2019
2/13/2019,251.090588,251.9122438,250.661497,251.0540619,65277200,13,2,7,2,2019
2/14/2019,249.9494277,251.6475427,249.1186333,250.4972076,83234400,14,3,7,2,2019
2/15/2019,252.3048026,253.2634243,252.0948403,253.2268982,97088700,15,4,7,2,2019
2/19/2019,252.4144294,254.3316174,252.4052909,253.6651764,59120800,19,1,8,2,2019
2/20/2019,253.628627,254.6420239,253.1173732,254.1764069,76610800,20,2,8,2,2019
2/21/2019,253.5282252,253.8934025,252.2957274,253.2725983,64214700,21,3,8,2,2019
2/22/2019,253.902538,255.0437346,253.2543461,254.8429108,78114600,22,4,8,2,2019
2/25/2019,256.2944565,256.8239593,255.1075955,255.1897583,69030700,25,0,9,2,2019
2/26/2019,254.8337838,255.9019283,254.6237936,255.0072479,56844100,26,1,9,2,2019
2/27/2019,254.2767816,255.2536523,253.3273263,254.8976135,56921600,27,2,9,2,2019
2/28/2019,254.6786464,255.1260146,254.094368,254.4230194,69268300,28,3,9,2,2019
3/1/2019,256.0297542,256.4314577,254.5507678,256.0115051,78880500,1,4,9,3,2019
3/4/2019,257.0888399,257.3353284,252.7431533,255.0803223,106494600,4,0,10,3,2019
3/5/2019,255.207986,255.4088377,254.1763402,254.7332306,59114600,5,1,10,3,2019
3/6/2019,254.8519572,254.8610957,252.8617175,253.1903687,75039800,6,2,10,3,2019
3/7/2019,252.7339334,252.8800099,250.2141904,251.0723724,94885100,7,3,10,3,2019
3/8/2019,249.1825512,250.7437003,248.7078235,250.5702362,85795800,8,4,10,3,2019
3/11/2019,251.3005842,254.3681067,251.2731966,254.2037811,65098900,11,0,11,3,2019
3/12/2019,254.7697734,255.6918689,254.5780603,255.1623383,79667500,12,1,11,3,2019
3/13/2019,256.06628,257.8008933,255.9019265,256.8514099,80639200,13,2,11,3,2019
3/14/2019,256.8787249,257.3078158,256.2396717,256.6870117,67518400,14,3,11,3,2019
3/15/2019,257.2491673,258.7805058,257.0565817,257.9552307,81309000,15,4,11,3,2019
3/18/2019,258.1753522,259.1932131,257.9461075,258.8905945,62199800,18,0,12,3,2019
3/19/2019,259.9726032,260.7520126,258.0469426,258.9547424,90268100,19,1,12,3,2019
3/20/2019,258.7347256,259.9634737,257.0474881,258.175354,84609200,20,2,12,3,2019
3/21/2019,257.3408697,261.5039321,257.295004,261.0913086,79550400,21,3,12,3,2019
3/22/2019,259.7067214,260.2385568,256.0021195,256.0663147,122659300,22,4,12,3,2019
3/25/2019,255.7178501,256.9282687,254.5899842,255.8737488,85575200,25,0,13,3,2019
3/26/2019,257.6618247,258.7530315,256.3505519,257.7810364,68125900,26,1,13,3,2019
3/27/2019,257.7717946,258.367853,254.8558099,256.4330139,72224700,27,2,13,3,2019
3/28/2019,257.0749609,257.8635491,255.9012294,257.4050598,56238500,28,3,13,3,2019
3/29/2019,258.945582,259.3582055,257.7993588,259.0281067,82186800,29,4,13,3,2019
4/1/2019,261.0637525,262.4025331,260.7886422,262.0999146,77617900,1,0,14,4,2019
4/2/2019,262.2925583,262.4667864,261.4214174,262.228363,40070400,2,1,14,4,2019
4/3/2019,263.4662969,263.8697697,262.0266338,262.6410217,68243200,3,2,14,4,2019
4/4/2019,262.9710743,263.5946129,262.265011,263.3378601,48997500,4,3,14,4,2019
4/5/2019,264.0164878,264.6675348,263.723048,264.6125183,58621700,5,4,14,4,2019
4/8/2019,264.1815221,264.9242724,263.5121177,264.8142395,53566300,8,0,15,4,2019
4/9/2019,263.833118,264.1632169,262.8978097,263.4571533,66142300,9,1,15,4,2019
4/10/2019,263.8788967,264.4474469,263.4570944,264.3557434,52601500,10,2,15,4,2019
4/11/2019,264.8509014,264.8600801,263.7046782,264.2823792,55093100,11,3,15,4,2019
4/12/2019,265.9237757,266.3547567,264.328242,266.0704956,69727800,12,4,15,4,2019
4/15/2019,266.143906,266.2447882,265.0802073,265.8963318,49596700,15,0,16,4,2019
4/16/2019,266.7949165,266.849933,265.4652864,266.0704956,52153200,16,1,16,4,2019
4/17/2019,267.2075248,267.2350331,264.9976033,265.4194336,58268300,17,2,16,4,2019
4/18/2019,266.0156042,266.2173407,264.6951523,265.9422302,68708500,18,3,16,4,2019
4/22/2019,265.1627022,266.3272549,265.0709987,266.1713562,40160100,22,0,17,4,2019
4/23/2019,266.5472726,268.8030596,266.3088772,268.5646362,52246600,23,1,17,4,2019
4/24/2019,268.4821336,268.8214112,267.821908,267.9686279,50392900,24,2,17,4,2019
4/25/2019,267.8677536,268.4729627,266.593168,267.8035583,57770900,25,3,17,4,2019
4/26/2019,267.8494196,269.1240051,267.0608036,269.0506592,50916400,26,4,17,4,2019
4/29/2019,269.1424048,270.0043669,269.0507013,269.4725037,57197700,29,0,18,4,2019
4/30/2019,269.1240488,269.9034863,267.6844137,269.6100464,81111700,30,1,18,4,2019
5/1/2019,270.2519686,270.4628837,267.5743784,267.5835571,71671900,1,2,18,5,2019
5/2/2019,267.4642876,268.3996236,265.4836106,267.0057983,65030200,2,3,18,5,2019
5/3/2019,268.5096958,269.9034933,267.1158704,269.6192322,56543700,3,4,18,5,2019
5/6/2019,265.2360237,268.9589541,264.9150756,268.5096436,107198100,6,0,19,5,2019
5/7/2019,266.0612976,266.6665067,262.0816144,264.0256042,144729900,7,1,19,5,2019
5/8/2019,263.6588745,265.4011284,263.0536652,263.6588745,91568300,8,2,19,5,2019
5/9/2019,261.5498417,263.4754746,259.7800516,262.8611145,103471100,9,3,19,5,2019
5/10/2019,261.9073715,264.9517466,258.8629964,264.181488,112429300,10,4,19,5,2019
5/13/2019,258.9730536,259.9541992,256.6897583,257.5425415,127290500,13,0,20,5,2019
5/14/2019,258.578761,261.4305788,258.4503986,259.8717041,77003200,14,1,20,5,2019
5/15/2019,258.212004,262.0449679,258.0010888,261.3939209,73956400,15,2,20,5,2019
5/16/2019,262.1091332,265.1993463,262.0357872,263.8147278,76749600,16,3,20,5,2019
5/17/2019,261.4673236,264.6400621,261.4489661,262.1091919,100353000,17,4,20,5,2019
5/20/2019,260.4769529,262.2192067,259.6149907,260.3760986,62877600,20,0,21,5,2019
5/21/2019,262.0999746,263.1086566,261.8432217,262.7235413,46847100,21,1,21,5,2019
5/22/2019,261.7514545,262.8884986,261.4305065,261.9165039,49482500,22,2,21,5,2019
5/23/2019,259.6516778,259.6975155,257.2767064,258.7163696,98733800,23,3,21,5,2019
5/24/2019,260.1834837,260.605314,258.6704747,259.3031921,55268100,24,4,21,5,2019
5/28/2019,259.5874598,260.5594548,256.873211,256.8915405,70029400,28,1,22,5,2019
5/29/2019,255.7545281,256.1671517,253.7371638,255.1676483,104972900,29,2,22,5,2019
5/30/2019,255.9378784,256.7906898,254.7458175,255.8645325,62523800,30,3,22,5,2019
5/31/2019,253.2695596,254.1131644,252.3892398,252.416748,86862800,31,4,22,5,2019
6/3/2019,252.4533813,253.5904258,250.4176876,251.774826,96428000,3,0,23,6,2019
6/4/2019,254.1131202,257.377562,253.6546309,257.2400208,77231900,4,1,23,6,2019
6/5/2019,258.8905912,259.4958005,257.047483,259.4682922,71169700,5,2,23,6,2019
6/6/2019,259.7708988,261.8432516,259.110673,261.1555176,69430400,6,3,23,6,2019
6/7/2019,262.1916254,264.8692146,262.0173973,263.7688293,74272200,7,4,23,6,2019
6/10/2019,265.3460644,266.6756944,264.8875751,264.9792786,60799100,10,0,24,6,2019
6/11/2019,266.8316127,267.2075773,264.2549049,264.9151306,58641300,11,1,24,6,2019
6/12/2019,264.6767239,265.2452462,263.9247947,264.4474792,47096300,12,2,24,6,2019
6/13/2019,265.3735553,265.9054185,264.6583133,265.5386047,48945200,13,3,24,6,2019
6/14/2019,265.2452393,265.8595992,264.4658018,265.2452393,52324700,14,4,24,6,2019
6/17/2019,265.4836411,266.1255373,265.1718717,265.3460999,39205700,17,0,25,6,2019
6/18/2019,267.1984129,269.1974195,266.831599,268.1245422,85434800,18,1,25,6,2019
6/19/2019,268.2620074,269.2706892,267.2716831,268.7296753,78674400,19,2,25,6,2019
6/20/2019,271.4622881,271.7098622,268.7938776,271.2972107,116570000,20,3,25,6,2019
6/21/2019,271.0226846,272.3034693,270.6817568,270.9028931,83309500,21,4,25,6,2019
6/24/2019,271.1148122,271.4372932,270.4145101,270.571167,47582700,24,0,26,6,2019
6/25/2019,270.6264812,270.6541232,267.8068818,267.91745,82028700,25,1,26,6,2019
6/26/2019,268.8296475,269.3456508,267.5396394,267.6502075,51584900,26,2,26,6,2019
6/27/2019,268.4242286,269.1153075,268.0372403,268.5993042,40355200,27,3,26,6,2019
6/28/2019,269.5945202,270.4883169,269.0693216,269.9815369,59350900,28,4,26,6,2019
7/1/2019,273.3723216,273.5934859,271.2069359,272.4324646,78705600,1,0,27,7,2019
7/2/2019,272.3863816,273.1972518,271.5294506,273.1419678,61504500,2,1,27,7,2019
7/3/2019,273.8330798,275.3442524,273.6856463,275.3258057,40898900,3,2,27,7,2019
7/5/2019,274.0726551,275.1783925,272.7550049,275.0125122,51677300,5,4,27,7,2019
7/8/2019,273.6764183,274.8282163,272.9484741,273.5013428,45841800,8,0,28,7,2019
7/9/2019,272.3218567,274.1462864,272.2665727,273.8422241,41101300,9,1,28,7,2019
7/10/2019,274.9295596,276.118223,274.3859143,275.1506958,58448500,10,2,28,7,2019
7/11/2019,275.8049692,276.0445241,274.7729626,275.7957458,50826100,11,3,28,7,2019
7/12/2019,276.2932257,277.1040958,275.9799402,277.030365,40326000,12,4,28,7,2019
7/15/2019,277.4727402,277.4727402,276.6065859,277.1225891,33900000,15,0,29,7,2019
7/16/2019,277.0304678,277.2424087,275.9155351,276.2288208,36650100,16,1,29,7,2019
7/17/2019,276.2011602,276.3670124,274.3490601,274.3490601,36036300,17,2,29,7,2019
7/18/2019,273.842219,275.7403795,273.3907233,275.353363,51392600,18,3,29,7,2019
7/19/2019,276.4683762,276.4960182,273.648777,273.8238525,58678600,19,4,29,7,2019
7/22/2019,274.2293264,275.0494203,273.7041278,274.4965515,43638100,22,0,30,7,2019
7/23/2019,275.6390715,276.459137,274.7913359,276.459137,44564500,23,1,30,7,2019
7/24/2019,275.6851559,277.7583923,275.5930065,277.7583923,47213200,24,2,30,7,2019
7/25/2019,277.2976729,277.3529569,275.6114249,276.4315186,55394100,25,3,30,7,2019
7/26/2019,277.1318931,278.486409,277.0028782,278.2836914,45084100,26,4,30,7,2019
7/29/2019,278.1638415,278.283633,277.214761,277.776825,38126500,29,0,31,7,2019
7/30/2019,276.3485469,277.5095681,275.9615305,277.0949097,45849000,30,1,31,7,2019
7/31/2019,277.343734,277.5372563,272.0086259,274.0634155,104245200,31,2,31,7,2019
8/1/2019,274.2200587,277.233152,270.8660096,271.6768799,142646600,1,3,31,8,2019
8/2/2019,270.7646353,271.0134135,268.0463812,269.6312561,116749700,2,4,31,8,2019
8/5/2019,265.4572067,265.5677748,259.5876481,261.5226746,178745400,5,0,32,8,2019
8/6/2019,263.4484679,265.4111363,261.9465187,265.1899719,120711700,6,1,32,8,2019
8/7/2019,262.0571069,266.1298775,259.8825255,265.3466492,140572300,7,2,32,8,2019
8/8/2019,266.8669808,270.5527344,266.3049169,270.5527344,87713900,8,3,32,8,2019
8/9/2019,269.594473,270.2026258,266.8946649,268.7098999,93730000,9,4,32,8,2019
8/12/2019,267.1802551,268.7006227,264.4712241,265.4387512,65527600,12,0,33,8,2019
8/13/2019,265.1347164,271.0411408,264.7845652,269.5668335,94299800,13,1,33,8,2019
8/14/2019,265.4387853,266.0561333,261.4673877,261.5963745,135622100,14,2,33,8,2019
8/15/2019,262.499386,263.1996882,260.2050133,262.2874451,99556600,15,3,33,8,2019
8/16/2019,263.9736966,266.5997737,262.3427325,266.1575012,83018300,16,4,33,8,2019
8/19/2019,269.235088,270.0551535,268.5440092,269.3640747,53571800,19,0,34,8,2019
8/20/2019,268.8481199,269.3917653,267.1711231,267.3001099,51596400,20,1,34,8,2019
8/21/2019,269.5022514,269.8523743,268.8019494,269.4746094,49524700,21,2,34,8,2019
8/22/2019,270.1933681,270.838358,267.5856819,269.3916931,51666400,22,3,34,8,2019
8/23/2019,268.0648787,269.760322,261.2001512,262.4717407,149161500,23,4,34,8,2019
8/26/2019,264.7016378,265.3742981,263.1444045,265.3742981,72423800,26,0,35,8,2019
8/27/2019,266.7932913,267.1710844,263.5590334,264.3330383,66668900,27,1,35,8,2019
8/28/2019,263.6604107,266.3602186,262.840317,266.1943665,59696700,28,2,35,8,2019
8/29/2019,268.801937,270.1288102,267.7791261,269.5943604,57899400,29,3,35,8,2019
8/30/2019,271.1055448,271.1239635,268.5255292,269.4746094,62901200,30,4,35,8,2019
9/3/2019,267.742419,268.6730529,266.544532,267.8990479,69101400,3,1,36,9,2019
9/4/2019,270.1104389,270.9581464,269.3456294,270.9397278,46887300,4,2,36,9,2019
9/5/2019,273.4737405,275.3534548,270.9029192,274.422821,83258100,5,3,36,9,2019
9/6/2019,274.7453008,275.2889461,274.054222,274.6347046,49584300,6,4,36,9,2019
9/9/2019,275.6391036,275.7312249,273.8146454,274.7729492,51260300,9,0,37,9,2019
9/10/2019,273.9989704,274.7730035,272.7181853,274.7084961,57947100,10,1,37,9,2019
9/11/2019,275.0217668,276.7448524,274.3583299,276.6619263,68821100,11,2,37,9,2019
9/12/2019,277.5832518,278.6981841,276.8092471,277.6201172,72908700,12,3,37,9,2019
9/13/2019,278.0717385,278.431113,277.0581504,277.4359436,62104800,13,4,37,9,2019
9/16/2019,276.2841124,277.4819993,275.924766,276.5789795,58191200,16,0,38,9,2019
9/17/2019,276.3761857,277.3713266,276.2011102,277.2792053,41475500,17,1,38,9,2019
9/18/2019,276.8830373,277.5556975,274.8098007,277.4451294,73375800,18,2,38,9,2019
9/19/2019,277.8413554,278.8549434,277.085769,277.4266968,76560500,19,3,38,9,2019
9/20/2019,278.0412747,278.3282657,275.3104959,276.1158447,89565000,20,4,38,9,2019
9/23/2019,275.4401557,276.7824229,275.1809626,276.0511169,43476800,23,0,39,9,2019
9/24/2019,277.1620045,277.5600461,272.903807,273.8850403,94869400,24,1,39,9,2019
9/25/2019,273.9682283,275.9584636,272.4593434,275.5048828,71854000,25,2,39,9,2019
9/26/2019,275.5141912,275.7270827,273.496186,274.9309998,56179700,26,3,39,9,2019
9/27/2019,275.6993189,275.8104258,271.866962,273.4498901,84746600,27,4,39,9,2019
9/30/2019,273.977535,275.4401185,273.9312617,274.7180786,51662400,30,0,40,9,2019
10/1/2019,275.6159996,276.2825001,271.228221,271.4503784,88242400,1,1,40,10,2019
10/2/2019,269.8397232,269.8489892,265.3408652,266.6553345,122539500,2,2,40,10,2019
10/3/2019,266.4238604,268.867705,263.6560457,268.8399353,85278800,3,3,40,10,2019
10/4/2019,269.506467,272.7371289,269.4508994,272.4779358,65091200,4,4,40,10,2019
10/7/2019,271.6633412,273.3203409,271.0153443,271.3023071,59610500,7,0,41,10,2019
10/8/2019,269.4138932,270.1637028,267.0533574,267.0903931,95708100,8,1,41,10,2019
10/9/2019,269.14545,270.5802639,268.506719,269.6268005,62359400,9,2,41,10,2019
10/10/2019,269.5434519,272.3483023,269.3768338,271.4503784,55296300,10,3,41,10,2019
10/11/2019,274.2551994,276.5416634,274.1348829,274.2644653,98720400,11,4,41,10,2019
10/14/2019,273.9405745,274.6256071,273.6073383,273.9591064,40394800,14,0,42,10,2019
10/15/2019,275.0235921,277.4304013,274.9032474,276.6713257,46754500,15,1,42,10,2019
10/16/2019,276.1991896,276.9304954,275.7826444,276.2269592,48928200,16,2,42,10,2019
10/17/2019,277.4118978,277.9302841,276.3380897,277.041626,45736600,17,3,42,10,2019
10/18/2019,276.4953578,277.1525922,274.9587034,275.8288574,64304000,18,4,42,10,2019
10/21/2019,277.171259,277.9025368,276.7269158,277.6988831,39048600,21,0,43,10,2019
10/22/2019,278.2450354,278.5412642,276.6991425,276.7917175,48594700,22,1,43,10,2019
10/23/2019,276.5325037,277.6525853,276.319584,277.5970459,34352200,23,2,43,10,2019
10/24/2019,278.5504501,278.6985644,277.2081831,278.0505676,35453100,24,3,43,10,2019
10/25/2019,277.4673131,279.7445391,277.4117738,279.1891174,45205400,25,4,43,10,2019
10/28/2019,280.4295813,281.2719657,280.4018116,280.7628174,42147000,28,0,44,10,2019
10/29/2019,280.4852082,281.6238217,280.3555975,280.6795959,44284900,29,1,44,10,2019
10/30/2019,280.8832035,281.9199758,279.5502025,281.5404663,49643900,30,2,44,10,2019
10/31/2019,281.5311907,281.5311907,279.3095318,280.7906189,69053800,31,3,44,10,2019
11/1/2019,282.2624984,283.4381191,282.0958521,283.3918457,71141500,1,4,44,11,2019
11/4/2019,284.9747385,285.1135869,284.1508578,284.5303955,60606900,4,0,45,11,2019
11/5/2019,284.7341455,285.0396403,283.9195305,284.2157593,42933200,5,1,45,11,2019
11/6/2019,284.2157428,284.5582449,283.3178187,284.2805481,46487100,6,2,45,11,2019
11/7/2019,285.641277,286.6410136,284.7988924,285.2802429,54272300,7,3,45,11,2019
11/8/2019,284.9285517,286.0393956,284.2157776,285.9838562,49032100,8,4,45,11,2019
11/11/2019,284.5767642,285.6135366,284.4378876,285.4376526,35797300,11,0,46,11,2019
11/12/2019,285.8079747,286.9558261,285.2525528,286.0393982,46484600,12,1,46,11,2019
11/13/2019,285.0302889,286.5391739,284.7988656,286.1318665,53917700,13,2,46,11,2019
11/14/2019,285.8449539,286.6317992,285.1969571,286.5484619,51219900,14,3,46,11,2019
11/15/2019,287.9092376,288.6683132,287.2057296,288.6220398,62023600,15,4,46,11,2019
11/18/2019,288.3813496,289.0756198,287.9185027,288.8349304,49228000,18,0,47,11,2019
11/19/2019,289.4459183,289.4551842,288.0944133,288.7516479,67804700,19,1,47,11,2019
11/20/2019,288.1499388,288.677591,286.0948976,287.6778259,79406200,20,2,47,11,2019
11/21/2019,287.7889196,287.8999983,286.4003791,287.2149658,54664700,21,3,47,11,2019
11/22/2019,287.9740129,288.1128613,286.8261619,287.8536682,44850200,22,4,47,11,2019
11/25/2019,288.7979257,290.0846252,288.7979257,290.0846252,48647200,25,0,48,11,2019
11/26/2019,290.1217138,290.9270629,289.7977153,290.7419128,37569000,26,1,48,11,2019
11/27/2019,291.2324646,292.0378418,291.0103072,292.0378418,44444600,27,2,48,11,2019
11/29/2019,291.4639237,291.7138791,290.72338,290.9548035,36592700,29,4,48,11,2019
12/2/2019,291.2138717,291.278677,288.0480163,288.4830933,75767800,2,0,49,12,2019
12/3/2019,285.7153433,286.6317992,284.3082991,286.5484619,73941700,3,1,49,12,2019
12/4/2019,287.6130813,288.9275507,287.2613131,288.3165894,49080000,4,2,49,12,2019
12/5/2019,289.0293464,289.0478501,287.5019293,288.8349304,40709000,5,3,49,12,2019
12/6/2019,290.7788439,291.8804214,290.7695779,291.473114,48927000,6,4,49,12,2019
12/9/2019,291.0751489,291.7601533,290.4826914,290.5567627,34838500,9,0,50,12,2019
12/10/2019,290.5011861,291.1769244,289.5662265,290.2327271,52649800,10,1,50,12,2019
12/11/2019,290.6955455,291.3157727,290.1493897,291.0565796,53429100,11,2,50,12,2019
12/12/2019,291.0658623,294.3613296,290.8252011,293.5652466,96389600,12,3,50,12,2019
12/13/2019,293.3245459,294.9908115,292.5377007,293.7411194,81503900,13,4,50,12,2019
12/16/2019,295.4998707,296.3607588,293.6762534,295.7590637,82749700,16,0,51,12,2019
12/17/2019,296.1480036,296.4534702,295.7406961,295.8240051,61097700,17,1,51,12,2019
12/18/2019,296.2219755,296.453399,295.7868984,295.8424377,48133000,18,2,51,12,2019
12/19/2019,296.036846,297.1291861,295.7776529,297.0551147,85310500,19,3,51,12,2019
12/20/2019,298.1062376,299.5109163,297.1108973,298.3574219,147142100,20,4,51,12,2019
12/23/2019,299.1574185,299.2132309,298.6643898,298.8132324,52990000,23,0,52,12,2019
12/24/2019,299.0457594,299.0922603,298.5155131,298.8225098,20270000,24,1,52,12,2019
12/26/2019,299.2132453,300.4225806,299.2039621,300.413269,30911200,26,3,52,12,2019
12/27/2019,301.1574261,301.2132385,299.7992767,300.3388062,42528800,27,4,52,12,2019
12/30/2019,300.422565,300.562096,298.1899548,298.6829834,49729100,30,0,1,12,2019
12/31/2019,298.1713563,299.6597536,297.8178587,299.4085693,57077300,31,1,1,12,2019
1/2/2020,300.9714355,302.2272717,300.0318791,302.2086487,59151200,2,3,1,1,2020
1/3/2020,298.7573907,301.0644077,298.7015782,299.9201965,77709700,3,4,1,1,2020
1/6/2020,298.134129,301.1481412,298.0131926,301.0644226,55653900,6,0,2,1,2020
1/7/2020,300.4877071,300.9714527,299.7621172,300.2179565,40496400,7,1,2,1,2020
1/8/2020,300.413223,303.0551146,300.1620672,301.8179016,68296000,8,2,2,1,2020
1/9/2020,303.408691,303.9389374,302.8133206,303.864502,48473300,9,3,2,1,2020
1/10/2020,304.4598234,304.6179491,302.5156152,302.9900208,53029300,10,4,2,1,2020
1/13/2020,303.6225512,305.0830136,303.1853351,305.0737305,47086800,13,0,3,1,2020
1/14/2020,304.6272373,305.697013,304.0411785,304.6086426,62832800,14,1,3,1,2020
1/15/2020,304.5156863,306.0691794,304.4319676,305.2970886,72056600,15,2,3,1,2020
1/16/2020,306.7017395,307.8366394,306.4691783,307.8366394,54050300,16,3,3,1,2020
1/17/2020,308.5621776,309.0086769,307.7714639,308.7947388,95846000,17,4,3,1,2020
1/21/2020,307.8179713,309.0086834,307.7435642,308.1900635,77742400,21,1,4,1,2020
1/22/2020,309.0645401,309.7250344,308.0691997,308.2273254,48914900,22,2,4,1,2020
1/23/2020,307.5668775,308.9994626,306.4319776,308.5808411,51963000,23,3,4,1,2020
1/24/2020,309.2505585,309.3342771,304.5248994,305.8365479,87578400,24,4,4,1,2020
1/27/2020,300.4969879,302.4411962,300.1528018,300.9342041,84062500,27,0,5,1,2020
1/28/2020,302.3853438,304.9807345,301.0271945,304.0877075,63834000,28,1,5,1,2020
1/29/2020,305.4737878,305.706349,303.6318929,303.8365479,53888900,29,2,5,1,2020
1/30/2020,301.7341818,305.0365678,300.9714027,304.8226013,75491800,30,3,5,1,2020
1/31/2020,304.1900694,304.3482235,298.3574443,299.2876892,113845600,31,4,5,1,2020
2/3/2020,300.7945862,303.4085711,300.6736498,301.5108643,69083000,3,0,6,2,2020
2/4/2020,305.1854509,306.9901283,304.8598595,306.1063843,62573200,4,1,6,2,2020
2/5/2020,309.0924858,309.8552935,307.6041165,309.6413269,65951100,5,2,6,2,2020
2/6/2020,310.618012,310.8784794,309.5854257,310.683136,50359700,6,3,6,2,2020
2/7/2020,309.6040604,310.6924309,308.4691607,309.0273132,64139400,7,4,6,2,2020
2/10/2020,308.1250228,311.3994745,308.087805,311.3343506,42070000,10,0,7,2,2020
2/11/2020,312.7111161,313.511113,311.3343434,311.8739014,54864500,11,1,7,2,2020
2/12/2020,313.3343703,314.0971779,312.962278,313.8832397,43992700,12,2,7,2,2020
2/13/2020,312.4319738,314.5343359,312.1529117,313.5482788,54501900,13,3,7,2,2020
2/14/2020,313.96691,314.171565,312.7482917,314.0506287,64582200,14,4,7,2,2020
2/18/2020,313.036739,314.1158266,311.8274035,313.241394,57226200,18,1,8,2,2020
2/19/2020,314.2273295,315.4273246,313.9389559,314.7389526,48814700,19,2,8,2,2020
2/20/2020,314.180918,315.0181611,310.4041258,313.4460449,74163400,20,3,8,2,2020
2/21/2020,312.0692262,312.385506,309.3808051,310.2180481,113788200,21,4,8,2,2020
2/24/2020,300.5993123,310.292447,298.8318245,299.9295349,161088400,24,0,9,2,2020
2/25/2020,301.3435058,301.9667539,289.9480069,290.8410339,218913200,25,1,9,2,2020
2/26/2020,292.2642894,295.9201444,289.0270558,289.7712402,194773800,26,2,9,2,2020
2/27/2020,284.1525389,289.8270373,276.7571106,276.7571106,284353500,27,3,9,2,2020
2/28/2020,268.5616518,277.1106027,265.6220752,275.5942993,384975800,28,4,9,2,2020
3/2/2020,277.4082312,287.5944208,273.919814,287.5292969,238703600,2,0,10,3,2020
3/3/2020,287.9107994,291.9480589,276.8129844,279.2967224,300139100,3,1,10,3,2020
3/4/2020,284.7665659,291.2596856,282.1711747,291.0364075,176613400,4,2,10,3,2020
3/5/2020,283.7061436,286.9526898,279.0828246,281.361908,186366800,5,3,10,3,2020
3/6/2020,272.7012792,277.9385624,269.9849801,276.7106323,228667200,6,4,10,3,2020
3/9/2020,256.0963994,264.3662898,254.3754691,255.101059,309417300,9,0,11,3,2020
3/10/2020,264.7848543,268.3941797,254.4219151,268.301178,276444100,10,1,11,3,2020
3/11/2020,261.1196846,262.2731789,251.9846754,255.2219086,255316300,11,2,11,3,2020
3/12/2020,238.1426705,248.0590836,230.4030269,230.8030396,392220700,12,3,11,3,2020
3/13/2020,244.7380587,252.5428249,231.1844017,250.533493,329566100,13,4,11,3,2020
